x,y
1.583095386608422e+01,3.464631554371229e+01
1.584151182317138e+01,3.464958263236214e+01
1.585207222238300e+01,3.465283850265359e+01
1.586263505806744e+01,3.465608314629090e+01
1.587320032457307e+01,3.465931655497840e+01
1.588376801624830e+01,3.466253872042036e+01
1.589433812744147e+01,3.466574963432110e+01
1.590491065250100e+01,3.466894928838491e+01
1.591548558577525e+01,3.467213767431608e+01
1.592606292161257e+01,3.467531478381888e+01
1.593664265436139e+01,3.467848060859767e+01
1.594722477837005e+01,3.468163514035669e+01
1.595780928798693e+01,3.468477837080025e+01
1.596839617756043e+01,3.468791029163268e+01
1.597898544143892e+01,3.469103089455822e+01
1.598957707397076e+01,3.469414017128123e+01
1.600017106950435e+01,3.469723811350594e+01
1.601076742238807e+01,3.470032471293671e+01
1.602136612697026e+01,3.470339996127777e+01
1.603196717759935e+01,3.470646385023347e+01
1.604257056862368e+01,3.470951637150808e+01
1.605317629439165e+01,3.471255751680590e+01
1.606378434925164e+01,3.471558727783125e+01
1.607439472755201e+01,3.471860564628839e+01
1.608500742364116e+01,3.472161261388163e+01
1.609562243186745e+01,3.472460817231528e+01
1.610623974657925e+01,3.472759231329363e+01
1.611685936212496e+01,3.473056502852095e+01
1.612748127285296e+01,3.473352630970159e+01
1.613810547311160e+01,3.473647614853979e+01
1.614873195724929e+01,3.473941453673988e+01
1.615936071961438e+01,3.474234146600614e+01
1.616999175455528e+01,3.474525692804288e+01
1.618062505642035e+01,3.474816091455439e+01
1.619126061955796e+01,3.475105341724496e+01
1.620189843831650e+01,3.475393442781890e+01
1.621253850704436e+01,3.475680393798049e+01
1.622318082008988e+01,3.475966193943404e+01
1.623382537180148e+01,3.476250842388384e+01
1.624447215652752e+01,3.476534338303420e+01
1.625512116861636e+01,3.476816680858938e+01
1.626577240241642e+01,3.477097869225373e+01
1.627642585227604e+01,3.477377902573150e+01
1.628708151254361e+01,3.477656780072700e+01
1.629773937756752e+01,3.477934500894454e+01
1.630839944169613e+01,3.478211064208840e+01
1.631906169927784e+01,3.478486469186289e+01
1.632972614466101e+01,3.478760714997230e+01
1.634039277219402e+01,3.479033800812091e+01
1.635106157622526e+01,3.479305725801304e+01
1.636173255110310e+01,3.479576489135298e+01
1.637240569117590e+01,3.479846089984501e+01
1.638308099079208e+01,3.480114527519346e+01
1.639375844429999e+01,3.480381800910260e+01
1.640443804604800e+01,3.480647909327674e+01
1.641511979038451e+01,3.480912851942016e+01
1.642580367165787e+01,3.481176627923716e+01
1.643648968421651e+01,3.481439236443205e+01
1.644717782240876e+01,3.481700676670911e+01
1.645786808058300e+01,3.481960947777266e+01
1.646856045308765e+01,3.482220048932697e+01
1.647925493427105e+01,3.482477979307636e+01
1.648995151848158e+01,3.482734738072509e+01
1.650065020006763e+01,3.482990324397751e+01
1.651135097337758e+01,3.483244737453786e+01
1.652205383275978e+01,3.483497976411049e+01
1.653275877256266e+01,3.483750040439965e+01
1.654346578713456e+01,3.484000928710967e+01
1.655417487082385e+01,3.484250640394481e+01
1.656488601797895e+01,3.484499174660940e+01
1.657559922294819e+01,3.484746530680773e+01
1.658631448008000e+01,3.484992707624409e+01
1.659703178372272e+01,3.485237704662277e+01
1.660775112822472e+01,3.485481520964807e+01
1.661847250793441e+01,3.485724155702431e+01
1.662919591720016e+01,3.485965608045574e+01
1.663992135037033e+01,3.486205877164670e+01
1.665064880179333e+01,3.486444962230146e+01
1.666137826581751e+01,3.486682862412435e+01
1.667210973679125e+01,3.486919576881961e+01
1.668284320906293e+01,3.487155104809158e+01
1.669357867698094e+01,3.487389445364455e+01
1.670431613489366e+01,3.487622597718280e+01
1.671505557714946e+01,3.487854561041065e+01
1.672579699809671e+01,3.488085334503238e+01
1.673654039208380e+01,3.488314917275228e+01
1.674728575345911e+01,3.488543308527466e+01
1.675803307657100e+01,3.488770507430382e+01
1.676878235576786e+01,3.488996513154404e+01
1.677953358539808e+01,3.489221324869963e+01
1.679028675981002e+01,3.489444941747487e+01
1.680104187335207e+01,3.489667362957409e+01
1.681179892037261e+01,3.489888587670155e+01
1.682255789521999e+01,3.490108615056157e+01
1.683331879224263e+01,3.490327444285843e+01
1.684408160578887e+01,3.490545074529643e+01
1.685484633020712e+01,3.490761504957987e+01
1.686561295984575e+01,3.490976734741305e+01
1.687638148905311e+01,3.491190763050027e+01
1.688715191217762e+01,3.491403589054580e+01
1.689792422356764e+01,3.491615211925397e+01
1.690869841757153e+01,3.491825630832905e+01
1.691947448853770e+01,3.492034844947536e+01
1.693025243081451e+01,3.492242853439718e+01
1.694103223875033e+01,3.492449655479881e+01
1.695181390669357e+01,3.492655250238454e+01
1.696259742899257e+01,3.492859636885868e+01
1.697338279999574e+01,3.493062814592551e+01
1.698417001405144e+01,3.493264782528935e+01
1.699495906550804e+01,3.493465539865447e+01
1.700574994871395e+01,3.493665085772519e+01
1.701654265801752e+01,3.493863419420579e+01
1.702733718776713e+01,3.494060539980056e+01
1.703813353231118e+01,3.494256446621383e+01
1.704893168599803e+01,3.494451138514985e+01
1.705973164317604e+01,3.494644614831296e+01
1.707053339819364e+01,3.494836874740742e+01
1.708133694539917e+01,3.495027917413756e+01
1.709214227914100e+01,3.495217742020765e+01
1.710294939376754e+01,3.495406347732199e+01
1.711375828362713e+01,3.495593733718488e+01
1.712456894306820e+01,3.495779899150063e+01
1.713538136643909e+01,3.495964843197352e+01
1.714619554808817e+01,3.496148565030785e+01
1.715701148236386e+01,3.496331063820792e+01
1.716782916361451e+01,3.496512338737801e+01
1.717864858618848e+01,3.496692388952246e+01
1.718946974443418e+01,3.496871213634550e+01
1.720029263269999e+01,3.497048811955149e+01
1.721111724533426e+01,3.497225183084468e+01
1.722194357668539e+01,3.497400326192940e+01
1.723277162110175e+01,3.497574240450993e+01
1.724360137293172e+01,3.497746925029057e+01
1.725443282652369e+01,3.497918379097560e+01
1.726526597622601e+01,3.498088601826935e+01
1.727610081638709e+01,3.498257592387608e+01
1.728693734135529e+01,3.498425349950011e+01
1.729777554547898e+01,3.498591873684573e+01
1.730861542310656e+01,3.498757162761723e+01
1.731945696858640e+01,3.498921216351892e+01
1.733030017626686e+01,3.499084033625508e+01
1.734114504049635e+01,3.499245613753003e+01
1.735199155562324e+01,3.499405955904804e+01
1.736283971599588e+01,3.499565059251342e+01
1.737368951596267e+01,3.499722922963046e+01
1.738454094987198e+01,3.499879546210347e+01
1.739539401207222e+01,3.500034928163674e+01
1.740624869691174e+01,3.500189067993455e+01
1.741710499873890e+01,3.500341964870122e+01
1.742796291190211e+01,3.500493617964102e+01
1.743882243074975e+01,3.500644026445828e+01
1.744968354963016e+01,3.500793189485726e+01
1.746054626289176e+01,3.500941106254231e+01
1.747141056488292e+01,3.501087775921766e+01
1.748227644995200e+01,3.501233197658764e+01
1.749314391244739e+01,3.501377370635655e+01
1.750401294671746e+01,3.501520294022868e+01
1.751488354711060e+01,3.501661966990833e+01
1.752575570797519e+01,3.501802388709979e+01
1.753662942365959e+01,3.501941558350735e+01
1.754750468851220e+01,3.502079475083532e+01
1.755838149688139e+01,3.502216138078801e+01
1.756925984311552e+01,3.502351546506968e+01
1.758013972156300e+01,3.502485699538465e+01
1.759102112657219e+01,3.502618596343720e+01
1.760190405249145e+01,3.502750236093166e+01
1.761278849366920e+01,3.502880617957229e+01
1.762367444445379e+01,3.503009741106339e+01
1.763456189919360e+01,3.503137604710928e+01
1.764545085223702e+01,3.503264207941425e+01
1.765634129793241e+01,3.503389549968257e+01
1.766723323062817e+01,3.503513629961857e+01
1.767812664467267e+01,3.503636447092653e+01
1.768902153441427e+01,3.503758000531073e+01
1.769991789420138e+01,3.503878289447550e+01
1.771081571838236e+01,3.503997313012512e+01
1.772171500130558e+01,3.504115070396389e+01
1.773261573731943e+01,3.504231560769610e+01
1.774351792077231e+01,3.504346783302606e+01
1.775442154601254e+01,3.504460737165804e+01
1.776532660738856e+01,3.504573421529635e+01
1.777623309924869e+01,3.504684835564530e+01
1.778714101594137e+01,3.504794978440918e+01
1.779805035181494e+01,3.504903849329227e+01
1.780896110121777e+01,3.505011447399887e+01
1.781987325849828e+01,3.505117771823331e+01
1.783078681800481e+01,3.505222821769984e+01
1.784170177408573e+01,3.505326596410279e+01
1.785261812108947e+01,3.505429094914643e+01
1.786353585336437e+01,3.505530316453509e+01
1.787445496525880e+01,3.505630260197303e+01
1.788537545112116e+01,3.505728925316456e+01
1.789629730529983e+01,3.505826310981399e+01
1.790722052214316e+01,3.505922416362560e+01
1.791814509599956e+01,3.506017240630369e+01
1.792907102121739e+01,3.506110782955255e+01
1.793999829214504e+01,3.506203042507650e+01
1.795092690313088e+01,3.506294018457980e+01
1.796185684852328e+01,3.506383709976679e+01
1.797278812267064e+01,3.506472116234173e+01
1.798372071992133e+01,3.506559236400894e+01
1.799465463462371e+01,3.506645069647269e+01
1.800558986112618e+01,3.506729615143730e+01
1.801652639377712e+01,3.506812872060706e+01
1.802746422692488e+01,3.506894839568626e+01
1.803840335491788e+01,3.506975516837920e+01
1.804934377210445e+01,3.507054903039018e+01
1.806028547283301e+01,3.507132997342350e+01
1.807122845145192e+01,3.507209798918345e+01
1.808217270230955e+01,3.507285306937432e+01
1.809311821975431e+01,3.507359520570040e+01
1.810406499813454e+01,3.507432438986603e+01
1.811501303179863e+01,3.507504061357545e+01
1.812596231509498e+01,3.507574386853300e+01
1.813691284237194e+01,3.507643414644294e+01
1.814786460797789e+01,3.507711143900959e+01
1.815881760626123e+01,3.507777573793725e+01
1.816977183157033e+01,3.507842703493020e+01
1.818072727825355e+01,3.507906532169275e+01
1.819168394065929e+01,3.507969058992918e+01
1.820264181313591e+01,3.508030283134381e+01
1.821360089003181e+01,3.508090203764090e+01
1.822456116569536e+01,3.508148820052480e+01
1.823552263447491e+01,3.508206131169975e+01
1.824648529071889e+01,3.508262136287009e+01
1.825744912877564e+01,3.508316834574008e+01
1.826841414299354e+01,3.508370225201404e+01
1.827938032772099e+01,3.508422307339626e+01
1.829034767730636e+01,3.508473080159104e+01
1.830131618609800e+01,3.508522542830268e+01
1.831228584844433e+01,3.508570694523547e+01
1.832325665869370e+01,3.508617534409369e+01
1.833422861119451e+01,3.508663061658167e+01
1.834520170029512e+01,3.508707275440367e+01
1.835617592034390e+01,3.508750174926401e+01
1.836715126568927e+01,3.508791759286700e+01
1.837812773067957e+01,3.508832027691690e+01
1.838910530966318e+01,3.508870979311803e+01
1.840008399698850e+01,3.508908613317467e+01
1.841106378700389e+01,3.508944928879115e+01
1.842204467405773e+01,3.508979925167172e+01
1.843302665249841e+01,3.509013601352071e+01
1.844400971667429e+01,3.509045956604241e+01
1.845499386093376e+01,3.509076990094111e+01
1.846597907962520e+01,3.509106700992110e+01
1.847696536709697e+01,3.509135088468668e+01
1.848795271769748e+01,3.509162151694218e+01
1.849894112577509e+01,3.509187889839183e+01
1.850993058567816e+01,3.509212302074000e+01
1.852092109175511e+01,3.509235387569093e+01
1.853191263835429e+01,3.509257145494895e+01
1.854290521982407e+01,3.509277575021832e+01
1.855389883051286e+01,3.509296675320338e+01
1.856489346476901e+01,3.509314445560840e+01
1.857588911694089e+01,3.509330884913767e+01
1.858688578137693e+01,3.509345992549551e+01
1.859788345242544e+01,3.509359767638621e+01
1.860888212443486e+01,3.509372209351405e+01
1.861988179175353e+01,3.509383316858334e+01
1.863088244872983e+01,3.509393089329838e+01
1.864188408971216e+01,3.509401525936345e+01
1.865288670904889e+01,3.509408625848286e+01
1.866389030108838e+01,3.509414388236090e+01
1.867489486017903e+01,3.509418812270188e+01
1.868590038066921e+01,3.509421897121008e+01
1.869690685690728e+01,3.509423641958980e+01
1.870791428324166e+01,3.509424045954534e+01
1.871892265402069e+01,3.509423108278099e+01
1.872993196359276e+01,3.509420828100106e+01
1.874094220630626e+01,3.509417204590983e+01
1.875195337650955e+01,3.509412236921160e+01
1.876296546855102e+01,3.509405924261067e+01
1.877397847677906e+01,3.509398265781135e+01
1.878499239554201e+01,3.509389260651790e+01
1.879600721918828e+01,3.509378908043466e+01
1.880702294206625e+01,3.509367207126589e+01
1.881803955852427e+01,3.509354157071592e+01
1.882905706291075e+01,3.509339757048902e+01
1.884007544957405e+01,3.509324006228948e+01
1.885109471286254e+01,3.509306903782163e+01
1.886211484712464e+01,3.509288448878974e+01
1.887313584670866e+01,3.509268640689810e+01
1.888415770596304e+01,3.509247478385103e+01
1.889518041923614e+01,3.509224961135283e+01
1.890620398087631e+01,3.509201088110776e+01
1.891722838523197e+01,3.509175858482016e+01
1.892825362665148e+01,3.509149271419428e+01
1.893927969948320e+01,3.509121326093447e+01
1.895030659807555e+01,3.509092021674498e+01
1.896133431677688e+01,3.509061357333012e+01
1.897236284993555e+01,3.509029332239420e+01
1.898339219189998e+01,3.508995945564150e+01
1.899442233701853e+01,3.508961196477632e+01
1.900545327963956e+01,3.508925084150297e+01
1.901648501411148e+01,3.508887607752573e+01
1.902751753478264e+01,3.508848766454890e+01
1.903855083600145e+01,3.508808559427679e+01
1.904958491211626e+01,3.508766985841367e+01
1.906061975747545e+01,3.508724044866387e+01
1.907165536642741e+01,3.508679735673164e+01
1.908269173332053e+01,3.508634057432133e+01
1.909372885250314e+01,3.508587009313720e+01
1.910476671832368e+01,3.508538590488355e+01
1.911580532513049e+01,3.508488800126469e+01
1.912684466727194e+01,3.508437637398491e+01
1.913788473909645e+01,3.508385101474850e+01
1.914892553495234e+01,3.508331191525977e+01
1.915996704918805e+01,3.508275906722300e+01
1.917100927615193e+01,3.508219246234249e+01
1.918205221019233e+01,3.508161209232257e+01
1.919309584565768e+01,3.508101794886747e+01
1.920414017689634e+01,3.508041002368155e+01
1.921518519825666e+01,3.507978830846906e+01
1.922623090408705e+01,3.507915279493433e+01
1.923727728873589e+01,3.507850347478164e+01
1.924832434655153e+01,3.507784033971529e+01
1.925937207188237e+01,3.507716338143957e+01
1.927042045907679e+01,3.507647259165878e+01
1.928146950248314e+01,3.507576796207724e+01
1.929251919644984e+01,3.507504948439919e+01
1.930356953532523e+01,3.507431715032899e+01
1.931462051345773e+01,3.507357095157089e+01
1.932567212519568e+01,3.507281087982921e+01
1.933672436488746e+01,3.507203692680824e+01
1.934777722688148e+01,3.507124908421227e+01
1.935883070552610e+01,3.507044734374560e+01
1.936988479516967e+01,3.506963169711254e+01
1.938093949016062e+01,3.506880213601737e+01
1.939199478484730e+01,3.506795865216439e+01
1.940305067357807e+01,3.506710123725790e+01
1.941410715070135e+01,3.506622988300219e+01
1.942516421056548e+01,3.506534458110157e+01
1.943622184751887e+01,3.506444532326032e+01
1.944728005590989e+01,3.506353210118274e+01
1.945833883008689e+01,3.506260490657314e+01
1.946939816439829e+01,3.506166373113581e+01
1.948045805319245e+01,3.506070856657502e+01
1.949151849081773e+01,3.505973940459510e+01
1.950257947162253e+01,3.505875623690034e+01
1.951364098995523e+01,3.505775905519502e+01
1.952470304016419e+01,3.505674785118346e+01
1.953576561659780e+01,3.505572261656994e+01
1.954682871360445e+01,3.505468334305876e+01
1.955789232553249e+01,3.505363002235421e+01
1.956895644673033e+01,3.505256264616060e+01
1.958002107154631e+01,3.505148120618220e+01
1.959108619432885e+01,3.505038569412336e+01
1.960215180942630e+01,3.504927610168832e+01
1.961321791118704e+01,3.504815242058141e+01
1.962428449395946e+01,3.504701464250690e+01
1.963535155209194e+01,3.504586275916911e+01
1.964641907993284e+01,3.504469676227232e+01
1.965748707183056e+01,3.504351664352085e+01
1.966855552213347e+01,3.504232239461897e+01
1.967962442518992e+01,3.504111400727098e+01
1.969069377534834e+01,3.503989147318119e+01
1.970176356695706e+01,3.503865478405389e+01
1.971283379436450e+01,3.503740393159338e+01
1.972390445191901e+01,3.503613890750394e+01
1.973497553396897e+01,3.503485970348989e+01
1.974604703486278e+01,3.503356631125549e+01
1.975711894894879e+01,3.503225872250509e+01
1.976819127057538e+01,3.503093692894295e+01
1.977926399409096e+01,3.502960092227336e+01
1.979033711384389e+01,3.502825069420064e+01
1.980141062418252e+01,3.502688623642908e+01
1.981248451945528e+01,3.502550754066296e+01
1.982355879401052e+01,3.502411459860660e+01
1.983463344219659e+01,3.502270740196428e+01
1.984570845836193e+01,3.502128594244030e+01
1.985678383685486e+01,3.501985021173897e+01
1.986785957202380e+01,3.501840020156456e+01
1.987893565821712e+01,3.501693590362139e+01
1.989001208978317e+01,3.501545730961374e+01
1.990108886107037e+01,3.501396441124592e+01
1.991216596642707e+01,3.501245720022222e+01
1.992324340020165e+01,3.501093566824693e+01
1.993432115674249e+01,3.500939980702435e+01
1.994539923039799e+01,3.500784960825879e+01
1.995647761551648e+01,3.500628506365452e+01
1.996755630644640e+01,3.500470616491587e+01
1.997863529753607e+01,3.500311290374711e+01
1.998971458313391e+01,3.500150527185253e+01
2.000079415758827e+01,3.499988326093776e+01
2.001187401522821e+01,3.499824686708986e+01
2.002295415032038e+01,3.499659610054621e+01
2.003403455711886e+01,3.499493097439551e+01
2.004511522987770e+01,3.499325150172648e+01
2.005619616285102e+01,3.499155769562781e+01
2.006727735029286e+01,3.498984956918822e+01
2.007835878645730e+01,3.498812713549641e+01
2.008944046559845e+01,3.498639040764106e+01
2.010052238197036e+01,3.498463939871091e+01
2.011160452982708e+01,3.498287412179463e+01
2.012268690342275e+01,3.498109458998096e+01
2.013376949701138e+01,3.497930081635856e+01
2.014485230484711e+01,3.497749281401618e+01
2.015593532118396e+01,3.497567059604248e+01
2.016701854027604e+01,3.497383417552619e+01
2.017810195637742e+01,3.497198356555602e+01
2.018918556374218e+01,3.497011877922066e+01
2.020026935662437e+01,3.496823982960881e+01
2.021135332927810e+01,3.496634672980918e+01
2.022243747595744e+01,3.496443949291047e+01
2.023352179091644e+01,3.496251813200140e+01
2.024460626840921e+01,3.496058266017065e+01
2.025569090268979e+01,3.495863309050694e+01
2.026677568801231e+01,3.495666943609897e+01
2.027786061863080e+01,3.495469171003544e+01
2.028894568879935e+01,3.495269992540506e+01
2.030003089277204e+01,3.495069409529652e+01
2.031111622480295e+01,3.494867423279855e+01
2.032220167914614e+01,3.494664035099983e+01
2.033328725005570e+01,3.494459246298907e+01
2.034437293178571e+01,3.494253058185497e+01
2.035545871859022e+01,3.494045472068625e+01
2.036654460472335e+01,3.493836489257160e+01
2.037763058443914e+01,3.493626111059972e+01
2.038871665199168e+01,3.493414338785933e+01
2.039980280163505e+01,3.493201173743912e+01
2.041088902762330e+01,3.492986617242780e+01
2.042197532421055e+01,3.492770670591406e+01
2.043306168565086e+01,3.492553335098663e+01
2.044414810619828e+01,3.492334612073419e+01
2.045523458010692e+01,3.492114502824545e+01
2.046632110163085e+01,3.491893008660913e+01
2.047740766502412e+01,3.491670130891391e+01
2.048849426454084e+01,3.491445870824851e+01
2.049958089443507e+01,3.491220229770163e+01
2.051066754896088e+01,3.490993209036197e+01
2.052175422237237e+01,3.490764809931824e+01
2.053284090892359e+01,3.490535033765913e+01
2.054392760286864e+01,3.490303881847336e+01
2.055501429846158e+01,3.490071355484962e+01
2.056610098995648e+01,3.489837455987663e+01
2.057718767160744e+01,3.489602184664308e+01
2.058827433766853e+01,3.489365542823768e+01
2.059936098239380e+01,3.489127531774913e+01
2.061044760003737e+01,3.488888152826614e+01
2.062153418485328e+01,3.488647407287740e+01
2.063262073109561e+01,3.488405296467163e+01
2.064370723301846e+01,3.488161821673753e+01
2.065479368487590e+01,3.487916984216380e+01
2.066588008092197e+01,3.487670785403914e+01
2.067696641541080e+01,3.487423226545227e+01
2.068805268259642e+01,3.487174308949186e+01
2.069913887673295e+01,3.486924033924666e+01
2.071022499207444e+01,3.486672402780534e+01
2.072131102287495e+01,3.486419416825662e+01
2.073239696338860e+01,3.486165077368918e+01
2.074348280786944e+01,3.485909385719175e+01
2.075456855057154e+01,3.485652343185304e+01
2.076565418574900e+01,3.485393951076172e+01
2.077673970765588e+01,3.485134210700652e+01
2.078782511054624e+01,3.484873123367614e+01
2.079891038867419e+01,3.484610690385927e+01
2.080999553629378e+01,3.484346913064464e+01
2.082108054765912e+01,3.484081792712092e+01
2.083216541702425e+01,3.483815330637685e+01
2.084325013864326e+01,3.483547528150110e+01
2.085433470677023e+01,3.483278386558239e+01
2.086541911565924e+01,3.483007907170943e+01
2.087650335956435e+01,3.482736091297091e+01
2.088758743273965e+01,3.482462940245555e+01
2.089867132943922e+01,3.482188455325204e+01
2.090975504391712e+01,3.481912637844908e+01
2.092083857042744e+01,3.481635489113539e+01
2.093192190322426e+01,3.481357010439966e+01
2.094300503656163e+01,3.481077203133061e+01
2.095408796469365e+01,3.480796068501692e+01
2.096517068187439e+01,3.480513607854732e+01
2.097625318235794e+01,3.480229822501049e+01
2.098733546039836e+01,3.479944713749514e+01
2.099841751024971e+01,3.479658282909000e+01
2.100949932616611e+01,3.479370531288373e+01
2.102058090240162e+01,3.479081460196507e+01
2.103166223321028e+01,3.478791070942270e+01
2.104274331284621e+01,3.478499364834534e+01
2.105382413556349e+01,3.478206343182168e+01
2.106490469561615e+01,3.477912007294044e+01
2.107598498725831e+01,3.477616358479031e+01
2.108706500474402e+01,3.477319398045999e+01
2.109814474232738e+01,3.477021127303821e+01
2.110922419426246e+01,3.476721547561364e+01
2.112030335480332e+01,3.476420660127501e+01
2.113138221820405e+01,3.476118466311100e+01
2.114246077871873e+01,3.475814967421034e+01
2.115353903060142e+01,3.475510164766172e+01
2.116461696810621e+01,3.475204059655384e+01
2.117569458548718e+01,3.474896653397541e+01
2.118677187699838e+01,3.474587947301514e+01
2.119784883689391e+01,3.474277942676171e+01
2.120892545942786e+01,3.473966640830386e+01
2.122000173885426e+01,3.473654043073026e+01
2.123107766942724e+01,3.473340150712963e+01
2.124215324540083e+01,3.473024965059068e+01
2.125322846102915e+01,3.472708487420210e+01
2.126430331056625e+01,3.472390719105259e+01
2.127537778826619e+01,3.472071661423087e+01
2.128645188838309e+01,3.471751315682564e+01
2.129752560517099e+01,3.471429683192559e+01
2.130859893288398e+01,3.471106765261946e+01
2.131967186577614e+01,3.470782563199589e+01
2.133074439810155e+01,3.470457078314364e+01
2.134181652411425e+01,3.470130311915140e+01
2.135288823806838e+01,3.469802265310786e+01
2.136395953421795e+01,3.469472939810174e+01
2.137503040681709e+01,3.469142336722173e+01
2.138610085011985e+01,3.468810457355654e+01
2.139717085838030e+01,3.468477303019488e+01
2.140824042585254e+01,3.468142875022544e+01
2.141930954679063e+01,3.467807174673695e+01
2.143037821544864e+01,3.467470203281808e+01
2.144144642608067e+01,3.467131962155756e+01
2.145251417294078e+01,3.466792452604407e+01
2.146358145028303e+01,3.466451675936634e+01
2.147464825236154e+01,3.466109633461305e+01
2.148571457343035e+01,3.465766326487291e+01
2.149678040774354e+01,3.465421756323465e+01
2.150784574955521e+01,3.465075924278693e+01
2.151891059311941e+01,3.464728831661849e+01
2.152997493269024e+01,3.464380479781801e+01
2.154103876252176e+01,3.464030869947420e+01
2.155210207686803e+01,3.463680003467579e+01
2.156316486998317e+01,3.463327881651144e+01
2.157422713612123e+01,3.462974505806987e+01
2.158528886953628e+01,3.462619877243981e+01
2.159635006448241e+01,3.462263997270993e+01
2.160741071521370e+01,3.461906867196894e+01
2.161847081598420e+01,3.461548488330556e+01
2.162953036104802e+01,3.461188861980848e+01
2.164058934465920e+01,3.460827989456641e+01
2.165164776107187e+01,3.460465872066805e+01
2.166270560454006e+01,3.460102511120209e+01
2.167376286931785e+01,3.459737907925727e+01
2.168481954965934e+01,3.459372063792226e+01
2.169587563981859e+01,3.459004980028578e+01
2.170693113404967e+01,3.458636657943654e+01
2.171798602660668e+01,3.458267098846322e+01
2.172904031174368e+01,3.457896304045453e+01
2.174009398371474e+01,3.457524274849920e+01
2.175114703677395e+01,3.457151012568591e+01
2.176219946517539e+01,3.456776518510337e+01
2.177325126317310e+01,3.456400793984027e+01
2.178430242502121e+01,3.456023840298535e+01
2.179535294497375e+01,3.455645658762727e+01
2.180640281728484e+01,3.455266250685477e+01
2.181745203620853e+01,3.454885617375653e+01
2.182850059599889e+01,3.454503760142126e+01
2.183954849091001e+01,3.454120680293766e+01
2.185059571519597e+01,3.453736379139444e+01
2.186164226311083e+01,3.453350857988031e+01
2.187268812890867e+01,3.452964118148396e+01
2.188373330684359e+01,3.452576160929410e+01
2.189477779116963e+01,3.452186987639945e+01
2.190582157614090e+01,3.451796599588868e+01
2.191686465601144e+01,3.451404998085053e+01
2.192790702503536e+01,3.451012184437367e+01
2.193894867746674e+01,3.450618159954682e+01
2.194998960755961e+01,3.450222925945869e+01
2.196102980956810e+01,3.449826483719797e+01
2.197206927774626e+01,3.449428834585338e+01
2.198310800634815e+01,3.449029979851361e+01
2.199414598962789e+01,3.448629920826737e+01
2.200518322183952e+01,3.448228658820335e+01
2.201621969723712e+01,3.447826195141029e+01
2.202725541007479e+01,3.447422531097684e+01
2.203829035460659e+01,3.447017667999175e+01
2.204932452508659e+01,3.446611607154371e+01
2.206035791576888e+01,3.446204349872141e+01
2.207139052090752e+01,3.445795897461358e+01
2.208242233475661e+01,3.445386251230889e+01
2.209345335157021e+01,3.444975412489607e+01
2.210448356560239e+01,3.444563382546383e+01
2.211551297110725e+01,3.444150162710084e+01
2.212654156233885e+01,3.443735754289583e+01
2.213756933355126e+01,3.443320158593750e+01
2.214859627899857e+01,3.442903376931455e+01
2.215962239293486e+01,3.442485410611568e+01
2.217064766961418e+01,3.442066260942961e+01
2.218167210329065e+01,3.441645929234502e+01
2.219269568821829e+01,3.441224416795063e+01
2.220371841865123e+01,3.440801724933515e+01
2.221474028884352e+01,3.440377854958726e+01
2.222576129304923e+01,3.439952808179569e+01
2.223678142552246e+01,3.439526585904913e+01
2.224780068051727e+01,3.439099189443627e+01
2.225881905228772e+01,3.438670620104584e+01
2.226983653508793e+01,3.438240879196653e+01
2.228085312317194e+01,3.437809968028704e+01
2.229186881079384e+01,3.437377887909610e+01
2.230288359220771e+01,3.436944640148238e+01
2.231389746166762e+01,3.436510226053461e+01
2.232491041342763e+01,3.436074646934146e+01
2.233592244174186e+01,3.435637904099168e+01
2.234693354086433e+01,3.435199998857393e+01
2.235794370504918e+01,3.434760932517694e+01
2.236895292855044e+01,3.434320706388940e+01
2.237996120562219e+01,3.433879321780003e+01
2.239096853051853e+01,3.433436779999752e+01
2.240197489749352e+01,3.432993082357057e+01
2.241298030080122e+01,3.432548230160791e+01
2.242398473469575e+01,3.432102224719821e+01
2.243498819343116e+01,3.431655067343019e+01
2.244599067126151e+01,3.431206759339257e+01
2.245699216244090e+01,3.430757302017403e+01
2.246799266122340e+01,3.430306696686328e+01
2.247899216186310e+01,3.429854944654901e+01
2.248999065861405e+01,3.429402047231995e+01
2.250098814573034e+01,3.428948005726479e+01
2.251198461746606e+01,3.428492821447224e+01
2.252298006807527e+01,3.428036495703100e+01
2.253397449181203e+01,3.427579029802976e+01
2.254496788293045e+01,3.427120425055726e+01
2.255596023568460e+01,3.426660682770216e+01
2.256695154432852e+01,3.426199804255319e+01
2.257794180311634e+01,3.425737790819905e+01
2.258893100630211e+01,3.425274643772845e+01
2.259991914813989e+01,3.424810364423008e+01
2.261090622288379e+01,3.424344954079265e+01
2.262189222478786e+01,3.423878414050486e+01
2.263287714810619e+01,3.423410745645542e+01
2.264386098709286e+01,3.422941950173303e+01
2.265484373600193e+01,3.422472028942641e+01
2.266582538908749e+01,3.422000983262423e+01
2.267680594060362e+01,3.421528814441522e+01
2.268778538480437e+01,3.421055523788807e+01
2.269876371594385e+01,3.420581112613149e+01
2.270974092827612e+01,3.420105582223419e+01
2.272071701605524e+01,3.419628933928487e+01
2.273169197353533e+01,3.419151169037222e+01
2.274266579497041e+01,3.418672288858497e+01
2.275363847461461e+01,3.418192294701180e+01
2.276461000672199e+01,3.417711187874141e+01
2.277558038554660e+01,3.417228969686254e+01
2.278654960534255e+01,3.416745641446386e+01
